id,Start,Start ID,Finish,Finish ID
31742,AMS,580,SPC,1053
31743,AMS,580,SUF,1508
31744,AMS,580,SVQ,1253
31745,AMS,580,TFS,1056
31746,AMS,580,TLV,1590
31747,AMS,580,TRN,1526
31748,AMS,580,VCE,1551
31749,AMS,580,VLC,1246
31750,AMS,580,VRN,1550
31751,AMS,580,ZTH,1488
31752,ATH,3941,AMS,580
31753,ATH,3941,EIN,585
31754,AYT,1688,AMS,580
31755,AYT,1688,EIN,585
31756,AYT,1688,GRQ,586
31757,AYT,1688,RTM,591
31758,BCN,1218,AMS,580
31759,BCN,1218,EIN,585
31760,BCN,1218,RTM,591
31761,BJV,4315,ADB,1706
31762,BJV,4315,AMS,580
31763,BJV,4315,EIN,585
31764,BJV,4315,RTM,591
31765,BLQ,1538,EIN,585
31766,BRI,1501,AMS,580
31767,BUD,1489,RTM,591
31768,CFU,1460,AMS,580
31769,CFU,1460,EFL,1455
31770,CHQ,1474,AMS,580
31771,CHQ,1474,ZTH,1488
31772,CMN,1074,AMS,580
31773,CPH,609,EIN,585
31774,CTA,1509,AMS,580
31775,DLM,1715,AMS,580
31776,DLM,1715,RTM,591
31777,EBL,3989,AMS,580
31778,EFL,1455,AMS,580
31779,EGC,1265,RTM,591
31780,EIN,585,AGP,1230
31781,EIN,585,ALC,1212
31782,EIN,585,ATH,3941
31783,EIN,585,AYT,1688
31784,EIN,585,BCN,1218
31785,EIN,585,BJV,4315
31786,EIN,585,BLQ,1538
31787,EIN,585,CPH,609
31788,EIN,585,DLM,1715
31789,EIN,585,FAO,1626
31790,EIN,585,GRQ,586
31791,EIN,585,IBZ,1225
31792,EIN,585,INN,1610
31793,EIN,585,LIS,1638
31794,EIN,585,LPA,1054
31795,EIN,585,MAD,1229
31796,EIN,585,NAP,1561
31797,EIN,585,NCE,1354
31798,EIN,585,PMI,3998
31799,EIN,585,RTM,591
31800,EIN,585,SAW,4317
31801,EIN,585,TXL,351
31802,EIN,585,VCE,1551
31803,EIN,585,VLC,1246
31804,FAO,1626,AMS,580
31805,FAO,1626,EIN,585
31806,FAO,1626,GRQ,586
31807,FAO,1626,RTM,591
31808,FAO,1626,SID,1102
31809,FCO,1555,RTM,591
31810,FNC,4091,AMS,580
31811,FUE,1051,ACE,1055
31812,FUE,1051,AMS,580
31813,GRO,1222,AMS,580
31814,GRO,1222,RTM,591
31815,GRQ,586,FAO,1626
31816,GRQ,586,LPA,1054
31817,GRQ,586,MST,582
31818,GRQ,586,PMI,3998
31819,HER,1452,AMS,580
31820,HER,1452,GRQ,586
31821,HER,1452,RTM,591
31822,IBZ,1225,AMS,580
31823,IBZ,1225,EIN,585
31824,IBZ,1225,RTM,591
31825,INN,1610,AMS,580
31826,INN,1610,EIN,585
31827,JKH,1450,MJT,1469
31828,JMK,1468,JTR,1479
31829,JTR,1479,AMS,580
31830,JTR,1479,VOL,1448
31831,KGS,1458,AMS,580
31832,KIT,1454,KLX,1456
31833,KLX,1456,AMS,580
31834,LEI,1213,AMS,580
31835,LIS,1638,AMS,580
31836,LIS,1638,EIN,585
31837,LPA,1054,ACE,1055
31838,LPA,1054,AMS,580
31839,LPA,1054,EIN,585
31840,MAD,1229,EIN,585
31841,MAD,1229,RTM,591
31842,MJT,1469,AMS,580
31843,MLA,1606,AMS,580
31844,MLA,1606,NBE,7447
31845,MPL,1359,RTM,591
31846,MST,582,AYT,1688
31847,MST,582,HER,1452
31848,NAP,1561,AMS,580
31849,NAP,1561,EIN,585
31850,NBE,7447,AMS,580
31851,NCE,1354,AMS,580
31852,NCE,1354,EIN,585
31853,NCE,1354,RTM,591
31854,OLB,1520,AMS,580
31855,OPO,1636,AMS,580
31856,PFO,1198,AMS,580
31857,PMI,3998,AMS,580
31858,PMI,3998,EIN,585
31859,PMI,3998,GRQ,586
31860,PMI,3998,RTM,591
31861,PMO,1512,CTA,1509
31862,PRG,1587,RTM,591
31863,PSA,1562,AMS,580
31864,PVK,1470,AMS,580
31865,RAK,1075,AGA,1064
31866,RAK,1075,AMS,580
31867,RAK,1075,RTM,591
31868,RHO,1472,AMS,580
31869,RHO,1472,EIN,585
31870,RTM,591,AGP,1230
31871,RTM,591,ALC,1212
31872,RTM,591,AYT,1688
31873,RTM,591,BCN,1218
31874,RTM,591,BJV,4315
31875,RTM,591,BUD,1489
31876,RTM,591,EGC,1265
31877,RTM,591,EIN,585
31878,RTM,591,FAO,1626
31879,RTM,591,FCO,1555
31880,RTM,591,GRO,1222
31881,RTM,591,HER,1452
31882,RTM,591,IBZ,1225
31883,RTM,591,MAD,1229
31884,RTM,591,MPL,1359
31885,RTM,591,NCE,1354
31886,RTM,591,PMI,3998
31887,RTM,591,PRG,1587
31888,RTM,591,RAK,1075
31889,RTM,591,RHO,1472
31890,RTM,591,SAW,4317
31891,RTM,591,SPU,1206
31892,RTM,591,TLN,1438
31893,RTM,591,VIE,1613
31894,RTM,591,VLC,1246
31895,SAW,4317,AMS,580
31896,SAW,4317,EIN,585
31897,SAW,4317,RTM,591
31898,SID,1102,AMS,580
31899,SKG,1486,AMS,580
31900,SMI,1476,RHO,1472
31901,SPC,1053,AMS,580
31902,SPU,1206,RTM,591
31903,SUF,1508,CTA,1509
31904,SVQ,1253,AMS,580
31905,SVQ,1253,LEI,1213
31906,TFS,1056,AMS,580
31907,TFS,1056,LPA,1054
31908,TLN,1438,RTM,591
31909,TLV,1590,AMS,580
31910,TRN,1526,AMS,580
31911,TXL,351,EIN,585
31912,VCE,1551,AMS,580
31913,VCE,1551,EIN,585
31914,VIE,1613,RTM,591
31915,VLC,1246,AMS,580
31916,VLC,1246,EIN,585
31917,VLC,1246,RTM,591
31918,VOL,1448,AMS,580
31919,VRN,1550,AMS,580
31920,ZTH,1488,AMS,580
31921,YEV,54,YGH,4239
31922,YGH,4239,YEV,54
31923,YGH,4239,YVQ,155
31924,YVQ,155,YGH,4239
31925,YVQ,155,ZFN,4238
31926,YWJ,4237,YZF,196
31927,YWJ,4237,ZFN,4238
31928,YZF,196,YWJ,4237
31929,ZFN,4238,YVQ,155
31930,ZFN,4238,YWJ,4237
31931,BKK,3885,HKG,3077
31932,CKG,3393,HKG,3077
31933,CTU,3395,HKG,3077
31934,DPS,3940,HKG,3077
31935,FOC,3385,HKG,3077
31936,HAK,4120,HKG,3077
31937,HAN,3199,HKG,3077
31938,HGH,3386,HKG,3077
31939,HKG,3077,BKK,3885
31940,HKG,3077,CKG,3393
31941,HKG,3077,CTU,3395
31942,HKG,3077,DPS,3940
31943,HKG,3077,FOC,3385
31944,HKG,3077,HAK,4120
31945,HKG,3077,HAN,3199
31946,HKG,3077,HGH,3386
31947,HKG,3077,KOJ,2307
31948,HKG,3077,KWE,3394
31949,HKG,3077,KWL,3372
31950,HKG,3077,NKG,3388
31951,HKG,3077,NNG,3373
31952,HKG,3077,OKA,2384
31953,HKG,3077,PEK,3364
31954,HKG,3077,PVG,3406
31955,HKG,3077,SGN,3205
31956,HKG,3077,SHA,3391
31957,HKG,3077,SYX,4030
31958,HKG,3077,TPE,2276
31959,HKG,3077,TSN,3368
31960,HKG,3077,TYN,3369
31961,HKG,3077,XMN,3383
31962,HKG,3077,XUZ,4149
31963,HRB,3400,HKG,3077
31964,KOJ,2307,HKG,3077
31965,KWE,3394,HKG,3077
31966,KWL,3372,HKG,3077
31967,NKG,3388,HKG,3077
31968,NNG,3373,HKG,3077
31969,OKA,2384,HKG,3077
31970,PEK,3364,HKG,3077
31971,PVG,3406,HKG,3077
31972,SGN,3205,HKG,3077
31973,SHA,3391,HKG,3077
31974,SYX,4030,HKG,3077
31975,TPE,2276,HKG,3077
31976,TSN,3368,HKG,3077
31977,TYN,3369,HKG,3077
31978,XMN,3383,HKG,3077
31979,XUZ,4149,HKG,3077
31980,AER,2965,TAS,2983
31981,ALA,2908,TAS,2983
31982,ATQ,3081,TAS,2983
31983,AZN,6148,DME,4029
31984,AZN,6148,LED,2948
31985,AZN,6148,TAS,2983
31986,BHK,2980,DME,4029
31987,BHK,2980,LED,2948
31988,BHK,2980,TAS,2983
31989,BKK,3885,TAS,2983
31990,CDG,1382,TAS,2983
31991,CDG,1382,UGC,6152
31992,DEL,3093,TAS,2983
31993,DME,4029,AZN,6148
31994,DME,4029,BHK,2980
31995,DME,4029,FEG,6149
31996,DME,4029,KSQ,6153
31997,DME,4029,NCU,6151
31998,DME,4029,NMA,6150
31999,DME,4029,NVI,6485
32000,DME,4029,SKD,2981
32001,DME,4029,TAS,2983
32002,DME,4029,TMJ,6154
32003,DME,4029,UGC,6152
32004,DXB,2188,TAS,2983
32005,FCO,1555,TAS,2983
32006,FEG,6149,DME,4029
32007,FEG,6149,KZN,2990
32008,FEG,6149,LED,2948
32009,FEG,6149,TAS,2983
32010,FRA,340,TAS,2983
32011,FRU,2912,TAS,2983
32012,GYD,2922,TAS,2983
32013,ICN,3930,TAS,2983
32014,IST,1701,TAS,2983
32015,JFK,3797,RIX,3953
32016,KBP,2939,TAS,2983
32017,KGD,2952,TAS,2983
32018,KJA,4374,TAS,2983
32019,KRR,2960,TAS,2983
32020,KSQ,6153,DME,4029
32021,KSQ,6153,LED,2948
32022,KSQ,6153,TAS,2983
32023,KUF,4118,TAS,2983
32024,KUL,3304,SIN,3316
32025,KUL,3304,TAS,2983
32026,KZN,2990,FEG,6149
32027,KZN,2990,SKD,2981
32028,KZN,2990,TAS,2983
32029,LED,2948,AZN,6148
32030,LED,2948,BHK,2980
32031,LED,2948,FEG,6149
32032,LED,2948,KSQ,6153
32033,LED,2948,NMA,6150
32034,LED,2948,NVI,6485
32035,LED,2948,SKD,2981
32036,LED,2948,TAS,2983
32037,LED,2948,UGC,6152
32038,LHR,507,TAS,2983
32039,MRV,2962,TAS,2983
32040,MXP,1524,UGC,6152
32041,NCU,6151,DME,4029
32042,NCU,6151,TAS,2983
32043,NMA,6150,DME,4029
32044,NMA,6150,LED,2948
32045,NMA,6150,OVB,4078
32046,NMA,6150,SVX,2975
32047,NMA,6150,TAS,2983
32048,NRT,2279,TAS,2983
32049,NVI,6485,DME,4029
32050,NVI,6485,LED,2948
32051,NVI,6485,TAS,2983
32052,OVB,4078,NMA,6150
32053,OVB,4078,TAS,2983
32054,PEK,3364,TAS,2983
32055,RIX,3953,JFK,3797
32056,RIX,3953,TAS,2983
32057,ROV,2964,TAS,2983
32058,SHJ,2191,TAS,2983
32059,SIN,3316,KUL,3304
32060,SIN,3316,TAS,2983
32061,SKD,2981,DME,4029
32062,SKD,2981,KZN,2990
32063,SKD,2981,LED,2948
32064,SKD,2981,TAS,2983
32065,SVX,2975,NMA,6150
32066,SVX,2975,TAS,2983
32067,TAS,2983,AER,2965
32068,TAS,2983,ALA,2908
32069,TAS,2983,ATQ,3081
32070,TAS,2983,AZN,6148
32071,TAS,2983,BHK,2980
32072,TAS,2983,BKK,3885
32073,TAS,2983,CDG,1382
32074,TAS,2983,DEL,3093
32075,TAS,2983,DME,4029
32076,TAS,2983,DXB,2188
32077,TAS,2983,FCO,1555
32078,TAS,2983,FEG,6149
32079,TAS,2983,FRA,340
32080,TAS,2983,FRU,2912
32081,TAS,2983,GYD,2922
32082,TAS,2983,ICN,3930
32083,TAS,2983,IST,1701
32084,TAS,2983,KBP,2939
32085,TAS,2983,KGD,2952
32086,TAS,2983,KJA,4374
32087,TAS,2983,KRR,2960
32088,TAS,2983,KSQ,6153
32089,TAS,2983,KUF,4118
32090,TAS,2983,KUL,3304
32091,TAS,2983,KZN,2990
32092,TAS,2983,LED,2948
32093,TAS,2983,LHR,507
32094,TAS,2983,MRV,2962
32095,TAS,2983,MXP,1524
32096,TAS,2983,NCU,6151
32097,TAS,2983,NMA,6150
32098,TAS,2983,NRT,2279
32099,TAS,2983,NVI,6485
32100,TAS,2983,OVB,4078
32101,TAS,2983,PEK,3364
32102,TAS,2983,PRG,1587
32103,TAS,2983,RIX,3953
32104,TAS,2983,ROV,2964
32105,TAS,2983,SHJ,2191
32106,TAS,2983,SIN,3316
32107,TAS,2983,SKD,2981
32108,TAS,2983,SVX,2975
32109,TAS,2983,TJM,4111
32110,TAS,2983,TLV,1590
32111,TAS,2983,TMJ,6154
32112,TAS,2983,TSE,2910
32113,TAS,2983,UFA,2992
32114,TAS,2983,UGC,6152
32115,TAS,2983,URC,3399
32116,TAS,2983,VOG,2967
32117,TJM,4111,TAS,2983
32118,TLV,1590,TAS,2983
32119,TMJ,6154,DME,4029
32120,TMJ,6154,TAS,2983
32121,TSE,2910,TAS,2983
32122,UFA,2992,TAS,2983
32123,UGC,6152,BHK,2980
32124,UGC,6152,DME,4029
32125,UGC,6152,LED,2948
32126,UGC,6152,TAS,2983
32127,UGC,6152,VOG,2967
32128,URC,3399,TAS,2983
32129,VOG,2967,TAS,2983
32130,VOG,2967,UGC,6152
32131,BVV,7478,UUS,2933
32132,CTS,2287,UUS,2933
32133,DEE,8782,UUS,2933
32134,EKS,\N,UUS,2933
32135,HRB,3400,KHV,2927
32136,ICN,3930,UUS,2933
32137,KHV,2927,HRB,3400
32138,KHV,2927,UUS,2933
32139,NRT,2279,UUS,2933
32140,OHH,7479,UUS,2933
32141,UUS,2933,BVV,7478
32142,UUS,2933,CTS,2287
32143,UUS,2933,DEE,8782
32144,UUS,2933,EKS,\N
32145,UUS,2933,HRB,3400
32146,UUS,2933,NRT,2279
32147,UUS,2933,OHH,7479
32148,KLW,7205,KTN,3808
32149,KTN,3808,KLW,7205
32150,BHV,5939,KHI,2206
32151,BHV,5939,LHE,2207
32152,ISB,2223,KHI,2206
32153,ISB,2223,UET,2221
32154,KHI,2206,BHV,5939
32155,KHI,2206,ISB,2223
32156,KHI,2206,LHE,2207
32157,KHI,2206,LYP,2202
32158,KHI,2206,MUX,2214
32159,KHI,2206,PEW,2219
32160,KHI,2206,UET,2221
32161,LHE,2207,BHV,5939
32162,LHE,2207,KHI,2206
32163,LHE,2207,UET,2221
32164,LYP,2202,KHI,2206
32165,MUX,2214,KHI,2206
32166,PEW,2219,KHI,2206
32167,UET,2221,ISB,2223
32168,UET,2221,KHI,2206
32169,UET,2221,LHE,2207
32170,DME,4029,IJK,6141
32171,DME,4029,KRO,6146
32172,IJK,6141,DME,4029
32173,IJK,6141,LED,2948
32174,IJK,6141,SVX,2975
32175,KRO,6146,DME,4029
32176,LED,2948,IJK,6141
32177,SVX,2975,IJK,6141
32178,FOR,2559,MXP,1524
32179,LIN,1529,NAP,1561
32180,MXP,1524,FOR,2559
32181,NAP,1561,LIN,1529
32182,AAL,628,BCN,1218
32183,ABZ,532,LHR,507
32184,ACC,248,MAD,1229
32185,ACE,1055,BCN,1218
32186,ACE,1055,BIO,1216
32187,ACE,1055,LGW,502
32188,ACE,1055,MAD,1229
32189,AGP,1230,AMS,580
32190,AGP,1230,BCN,1218
32191,AGP,1230,BIO,1216
32192,AGP,1230,BRU,302
32193,AGP,1230,CMN,1074
32194,AGP,1230,CPH,609
32195,AGP,1230,CWL,488
32196,AGP,1230,DME,4029
32197,AGP,1230,FCO,1555
32198,AGP,1230,HAJ,352
32199,AGP,1230,HAM,342
32200,AGP,1230,LCY,503
32201,AGP,1230,LGW,502
32202,AGP,1230,LPA,1054
32203,AGP,1230,LYS,1335
32204,AGP,1230,MAD,1229
32205,AGP,1230,MLN,1058
32206,AGP,1230,MUC,346
32207,AGP,1230,NTE,1418
32208,AGP,1230,ORY,1386
32209,AGP,1230,OVD,1214
32210,AGP,1230,PMI,3998
32211,AGP,1230,SCQ,1243
32212,AGP,1230,TFN,1057
32213,AGP,1230,TLS,1273
32214,AGP,1230,VLC,1246
32215,ALC,1212,AMS,580
32216,ALC,1212,BCN,1218
32217,ALC,1212,BIO,1216
32218,ALC,1212,BRU,302
32219,ALC,1212,CPH,609
32220,ALC,1212,CWL,488
32221,ALC,1212,DME,4029
32222,ALC,1212,FCO,1555
32223,ALC,1212,IBZ,1225
32224,ALC,1212,LGW,502
32225,ALC,1212,LPA,1054
32226,ALC,1212,MAD,1229
32227,ALC,1212,ORN,231
32228,ALC,1212,ORY,1386
32229,ALC,1212,PMI,3998
32230,ALG,210,BCN,1218
32231,ALG,210,MAD,1229
32232,AMM,2170,BCN,1218
32233,AMM,2170,MAD,1229
32234,AMS,580,AGP,1230
32235,AMS,580,ALC,1212
32236,AMS,580,BCN,1218
32237,AMS,580,BIO,1216
32238,AMS,580,IBZ,1225
32239,AMS,580,PMI,3998
32240,AMS,580,SVQ,1253
32241,AMS,580,VLC,1246
32242,ANU,2874,LGW,502
32243,ANU,2874,PUJ,1760
32244,ANU,2874,SKB,2891
32245,ANU,2874,TAB,2901
32246,AQP,2802,LIM,2789
32247,ARN,737,BCN,1218
32248,ARN,737,LHR,507
32249,ARN,737,MAD,1229
32250,ATH,3941,BCN,1218
32251,ATL,3682,LHR,507
32252,ATL,3682,MIA,3576
32253,ATL,3682,ORD,3830
32254,AUH,2179,LHR,507
32255,AUH,2179,MCT,2194
32256,AUS,3673,LHR,507
32257,BAH,2057,DOH,2241
32258,BAH,2057,LHR,507
32259,BCN,1218,AAL,628
32260,BCN,1218,ACE,1055
32261,BCN,1218,AGP,1230
32262,BCN,1218,ALC,1212
32263,BCN,1218,ALG,210
32264,BCN,1218,AMM,2170
32265,BCN,1218,AMS,580
32266,BCN,1218,ARN,737
32267,BCN,1218,ATH,3941
32268,BCN,1218,BES,1403
32269,BCN,1218,BGO,636
32270,BCN,1218,BIO,1216
32271,BCN,1218,BJL,1050
32272,BCN,1218,BLQ,1538
32273,BCN,1218,BOD,1264
32274,BCN,1218,BRI,1501
32275,BCN,1218,BRU,302
32276,BCN,1218,CDG,1382
32277,BCN,1218,CMN,1074
32278,BCN,1218,CPH,609
32279,BCN,1218,CTA,1509
32280,BCN,1218,CWL,488
32281,BCN,1218,DBV,1200
32282,BCN,1218,DKR,1084
32283,BCN,1218,DME,4029
32284,BCN,1218,DRS,338
32285,BCN,1218,DTM,373
32286,BCN,1218,DUS,345
32287,BCN,1218,EAS,1242
32288,BCN,1218,EDI,535
32289,BCN,1218,FCO,1555
32290,BCN,1218,FEZ,1066
32291,BCN,1218,FLR,1563
32292,BCN,1218,FRA,340
32293,BCN,1218,FUE,1051
32294,BCN,1218,GOA,1528
32295,BCN,1218,GOT,687
32296,BCN,1218,GRX,1223
32297,BCN,1218,HAJ,352
32298,BCN,1218,HAM,342
32299,BCN,1218,HEL,421
32300,BCN,1218,IBZ,1225
32301,BCN,1218,IEV,2944
32302,BCN,1218,JFK,3797
32303,BCN,1218,KBP,2939
32304,BCN,1218,LCG,1220
32305,BCN,1218,LED,2948
32306,BCN,1218,LEI,1213
32307,BCN,1218,LEJ,348
32308,BCN,1218,LEN,6756
32309,BCN,1218,LGW,502
32310,BCN,1218,LHR,507
32311,BCN,1218,LIL,1399
32312,BCN,1218,LIS,1638
32313,BCN,1218,LPA,1054
32314,BCN,1218,LUX,629
32315,BCN,1218,LYS,1335
32316,BCN,1218,MAD,1229
32317,BCN,1218,MAH,1231
32318,BCN,1218,MIA,3576
32319,BCN,1218,MLA,1606
32320,BCN,1218,MRS,1353
32321,BCN,1218,MUC,346
32322,BCN,1218,MXP,1524
32323,BCN,1218,NAP,1561
32324,BCN,1218,NCE,1354
32325,BCN,1218,NDR,5673
32326,BCN,1218,NTE,1418
32327,BCN,1218,NUE,347
32328,BCN,1218,OPO,1636
32329,BCN,1218,ORN,231
32330,BCN,1218,ORY,1386
32331,BCN,1218,OSL,644
32332,BCN,1218,OTP,1657
32333,BCN,1218,OVD,1214
32334,BCN,1218,PMI,3998
32335,BCN,1218,PMO,1512
32336,BCN,1218,PRG,1587
32337,BCN,1218,PSA,1562
32338,BCN,1218,RAK,1075
32339,BCN,1218,RGS,6757
32340,BCN,1218,RNS,1415
32341,BCN,1218,SCQ,1243
32342,BCN,1218,SDR,1251
32343,BCN,1218,SLM,1238
32344,BCN,1218,STR,350
32345,BCN,1218,SVG,666
32346,BCN,1218,SVQ,1253
32347,BCN,1218,TFN,1057
32348,BCN,1218,TFS,1056
32349,BCN,1218,TLS,1273
32350,BCN,1218,TLV,1590
32351,BCN,1218,TNG,1080
32352,BCN,1218,TRN,1526
32353,BCN,1218,TXL,351
32354,BCN,1218,VCE,1551
32355,BCN,1218,VGO,1250
32356,BCN,1218,VIE,1613
32357,BCN,1218,VLL,1247
32358,BCN,1218,WAW,679
32359,BCN,1218,XRY,1226
32360,BCN,1218,ZAG,1208
32361,BCN,1218,ZRH,1678
32362,BDA,4069,LGW,502
32363,BES,1403,BCN,1218
32364,BGI,2875,LGW,502
32365,BGO,636,BCN,1218
32366,BHD,467,LHR,507
32367,BIO,1216,ACE,1055
32368,BIO,1216,AGP,1230
32369,BIO,1216,ALC,1212
32370,BIO,1216,AMS,580
32371,BIO,1216,BCN,1218
32372,BIO,1216,FUE,1051
32373,BIO,1216,IBZ,1225
32374,BIO,1216,LCG,1220
32375,BIO,1216,LHR,507
32376,BIO,1216,LPA,1054
32377,BIO,1216,MAD,1229
32378,BIO,1216,MXP,1524
32379,BIO,1216,ORY,1386
32380,BIO,1216,PMI,3998
32381,BIO,1216,SCQ,1243
32382,BIO,1216,SVQ,1253
32383,BIO,1216,TFN,1057
32384,BIO,1216,TXL,351
32385,BIO,1216,VGO,1250
32386,BIO,1216,VLC,1246
32387,BJL,1050,BCN,1218
32388,BKK,3885,LHR,507
32389,BLQ,1538,BCN,1218
32390,BLQ,1538,MAD,1229
32391,BLQ,1538,ORY,1386
32392,BOD,1264,BCN,1218
32393,BOD,1264,MAD,1229
32394,BOD,1264,PMI,3998
32395,BOG,2709,MAD,1229
32396,BOS,3448,LHR,507
32397,BOS,3448,MAD,1229
32398,BRI,1501,BCN,1218
32399,BRI,1501,FLR,1563
32400,BRU,302,AGP,1230
32401,BRU,302,ALC,1212
32402,BRU,302,BCN,1218
32403,BRU,302,FCO,1555
32404,BRU,302,IBZ,1225
32405,BRU,302,LIS,1638
32406,BRU,302,MAD,1229
32407,BRU,302,OPO,1636
32408,BRU,302,PMI,3998
32409,BRU,302,SCQ,1243
32410,BRU,302,VCE,1551
32411,BRU,302,VLC,1246
32412,BUD,1489,LHR,507
32413,BWI,3849,LHR,507
32414,CAG,1519,FLR,1563
32415,CCS,2851,MAD,1229
32416,CDG,1382,BCN,1218
32417,CDG,1382,DFW,3670
32418,CDG,1382,JFK,3797
32419,CDG,1382,MIA,3576
32420,CDG,1382,ORD,3830
32421,CDG,1382,OVD,1214
32422,CDG,1382,SCQ,1243
32423,CLO,2715,BOG,2709
32424,CMN,1074,AGP,1230
32425,CMN,1074,BCN,1218
32426,CMN,1074,MAD,1229
32427,CMN,1074,VLC,1246
32428,CPH,609,AGP,1230
32429,CPH,609,ALC,1212
32430,CPH,609,BCN,1218
32431,CPH,609,FLR,1563
32432,CPH,609,MAD,1229
32433,CPT,797,LHR,507
32434,CTA,1509,BCN,1218
32435,CTA,1509,FCO,1555
32436,CTA,1509,FLR,1563
32437,CUZ,2812,JUL,2792
32438,CWL,488,AGP,1230
32439,CWL,488,ALC,1212
32440,CWL,488,BCN,1218
32441,DBV,1200,BCN,1218
32442,DEN,3751,LHR,507
32443,DFW,3670,CDG,1382
32444,DFW,3670,FRA,340
32445,DFW,3670,LHR,507
32446,DFW,3670,MAD,1229
32447,DKR,1084,BCN,1218
32448,DKR,1084,LPA,1054
32449,DKR,1084,MAD,1229
32450,DME,4029,AGP,1230
32451,DME,4029,ALC,1212
32452,DME,4029,BCN,1218
32453,DME,4029,MAD,1229
32454,DME,4029,PMI,3998
32455,DOH,2241,BAH,2057
32456,DRS,338,BCN,1218
32457,DTM,373,BCN,1218
32458,DUB,599,MAD,1229
32459,DUB,599,ORD,3830
32460,DUS,345,BCN,1218
32461,DUS,345,MAD,1229
32462,DUS,345,ORD,3830
32463,EAS,1242,BCN,1218
32464,EAS,1242,MAD,1229
32465,EDI,535,BCN,1218
32466,EDI,535,LHR,507
32467,EWR,3494,LHR,507
32468,EWR,3494,ORY,1386
32469,EZE,3988,MAD,1229
32470,FCO,1555,AGP,1230
32471,FCO,1555,ALC,1212
32472,FCO,1555,BCN,1218
32473,FCO,1555,BRU,302
32474,FCO,1555,CTA,1509
32475,FCO,1555,JFK,3797
32476,FCO,1555,MAD,1229
32477,FCO,1555,NTE,1418
32478,FCO,1555,ORD,3830
32479,FCO,1555,ORY,1386
32480,FCO,1555,PRG,1587
32481,FCO,1555,VLC,1246
32482,FEZ,1066,BCN,1218
32483,FLR,1563,BCN,1218
32484,FLR,1563,BRI,1501
32485,FLR,1563,CAG,1519
32486,FLR,1563,CPH,609
32487,FLR,1563,CTA,1509
32488,FLR,1563,LGW,502
32489,FLR,1563,MAD,1229
32490,FLR,1563,ORY,1386
32491,FLR,1563,PMO,1512
32492,FLR,1563,TXL,351
32493,FRA,340,BCN,1218
32494,FRA,340,DFW,3670
32495,FRA,340,MAD,1229
32496,FUE,1051,BCN,1218
32497,FUE,1051,BIO,1216
32498,FUE,1051,MAD,1229
32499,GIG,2560,MAD,1229
32500,GLA,534,LHR,507
32501,GOA,1528,BCN,1218
32502,GOT,687,BCN,1218
32503,GOT,687,LHR,507
32504,GRU,2564,MAD,1229
32505,GRX,1223,BCN,1218
32506,GRX,1223,LCY,503
32507,GRX,1223,MAD,1229
32508,GRX,1223,MLN,1058
32509,GRX,1223,PMI,3998
32510,GUA,1767,SAL,1892
32511,GVA,1665,MAD,1229
32512,GYE,2673,MAD,1229
32513,GYE,2673,UIO,2688
32514,HAJ,352,AGP,1230
32515,HAJ,352,BCN,1218
32516,HAM,342,AGP,1230
32517,HAM,342,BCN,1218
32518,HEL,421,BCN,1218
32519,HEL,421,JFK,3797
32520,HEL,421,MAD,1229
32521,IAD,3714,LHR,507
32522,IAH,3550,LHR,507
32523,IBZ,1225,ALC,1212
32524,IBZ,1225,AMS,580
32525,IBZ,1225,BCN,1218
32526,IBZ,1225,BIO,1216
32527,IBZ,1225,BRU,302
32528,IBZ,1225,LCY,503
32529,IBZ,1225,LHR,507
32530,IBZ,1225,MAD,1229
32531,IBZ,1225,ORY,1386
32532,IBZ,1225,PMI,3998
32533,IBZ,1225,VLC,1246
32534,IEV,2944,BCN,1218
32535,ILD,7459,PMI,3998
32536,JFK,3797,BCN,1218
32537,JFK,3797,CDG,1382
32538,JFK,3797,FCO,1555
32539,JFK,3797,HEL,421
32540,JFK,3797,LCY,503
32541,JFK,3797,LHR,507
32542,JFK,3797,MAD,1229
32543,JFK,3797,MAN,478
32544,JFK,3797,MXP,1524
32545,JFK,3797,ORY,1386
32546,JUL,2792,AQP,2802
32547,KBP,2939,BCN,1218
32548,KBP,2939,MAD,1229
32549,KIN,1779,LGW,502
32550,LAD,951,LHR,507
32551,LAD,951,MAD,1229
32552,LAS,3877,LHR,507
32553,LAX,3484,LHR,507
32554,LAX,3484,MAD,1229
32555,LBA,517,LHR,507
32556,LCG,1220,BCN,1218
32557,LCG,1220,BIO,1216
32558,LCG,1220,LHR,507
32559,LCG,1220,MAD,1229
32560,LCG,1220,SVQ,1253
32561,LCY,503,AGP,1230
32562,LCY,503,GRX,1223
32563,LCY,503,IBZ,1225
32564,LCY,503,MAD,1229
32565,LCY,503,PMI,3998
32566,LDE,1276,MAD,1229
32567,LED,2948,BCN,1218
32568,LEI,1213,BCN,1218
32569,LEI,1213,MAD,1229
32570,LEI,1213,MLN,1058
32571,LEJ,348,BCN,1218
32572,LEN,6756,BCN,1218
32573,LGW,502,ACE,1055
32574,LGW,502,AGP,1230
32575,LGW,502,ALC,1212
32576,LGW,502,ANU,2874
32577,LGW,502,BCN,1218
32578,LGW,502,BDA,4069
32579,LGW,502,BGI,2875
32580,LGW,502,FLR,1563
32581,LGW,502,KIN,1779
32582,LGW,502,MCO,3878
32583,LGW,502,TFS,1056
